# Reference flux 14214.6936817
# Magnitude zero point 29.7465228468
# mag = zpt - 2.5 * log10(flux)
4297.00481 2867.0 270.61863296 B8985-gb5-R-7
4297.01194 3239.27 252.1477068 B8986-gb5-R-7
4297.01907 3221.22 398.765539356 B8987-gb5-R-7
4297.02879 3299.74 299.354210172 B8988-gb5-R-7
4297.03591 3047.15 324.640500544 B8989-gb5-R-7
4298.09636 1453.76 361.22615839 B8990-gb5-R-7
4298.10349 1439.15 351.602452748 B8991-gb5-R-7
4298.11062 1248.71 344.79064617 B8992-gb5-R-7
4298.11774 1079.05 402.010403472 B8993-gb5-R-7
4298.12486 1487.94 426.618381662 B8994-gb5-R-7
4298.13199 1270.32 384.854514804 B8995-gb5-R-7
4298.13912 1012.68 479.886614428 B8996-gb5-R-7
4298.14625 1422.27 464.71158158 B8997-gb5-R-7
4298.15338 1541.57 475.529523807 B8998-gb5-R-7
4298.16052 1331.3 480.886631676 B8999-gb5-R-7
4298.16764 768.22 460.711306302 B9000-gb5-R-7
4298.17477 1768.91 572.50120067 B9001-gb5-R-7
4298.18903 1612.09 565.09123792 B9003-gb5-R-7
4298.19615 2135.89 597.07203024 B9004-gb5-R-7
4298.20327 941.151 596.883197694 B9005-gb5-R-7
4298.21041 615.7 568.386680808 B9006-gb5-R-7
4298.78846 831.306 560.676955219 B9010-gb5-R-7
4298.79559 924.427 535.320172804 B9011-gb5-R-7
4298.80272 940.354 572.615826579 B9012-gb5-R-7
4298.80985 1373.15 521.95730873 B9013-gb5-R-7
4298.81698 687.775 498.913780772 B9014-gb5-R-7
4298.82411 799.628 487.570115035 B9015-gb5-R-7
4298.83123 967.448 453.13391802 B9016-gb5-R-7
4298.83837 1142.22 544.81431632 B9017-gb5-R-7
4298.84549 1200.97 431.572585077 B9018-gb5-R-7
4298.85262 730.093 486.04312071 B9019-gb5-R-7
4298.85975 856.95 552.5610781 B9020-gb5-R-7
4298.86688 1268.62 527.66902874 B9021-gb5-R-7
4298.87401 426.764 491.689692 B9022-gb5-R-7
4298.89539 750.39 490.976374896 B9025-gb5-R-7
4298.90253 1024.58 408.760883237 B9026-gb5-R-7
4298.90964 1024.47 515.69483889 B9027-gb5-R-7
4298.91676 851.481 373.459499346 B9028-gb5-R-7
4298.92389 987.004 403.72569311 B9029-gb5-R-7
4298.93102 737.526 433.382775976 B9030-gb5-R-7
4298.93815 694.419 321.61801006 B9031-gb5-R-7
4298.94529 1203.38 411.30583143 B9032-gb5-R-7
4298.95242 717.622 457.96543664 B9033-gb5-R-7
4298.95954 750.382 494.0087019 B9034-gb5-R-7
4298.9738 957.301 586.93879588 B9036-gb5-R-7
4298.98092 737.261 357.396271203 B9037-gb5-R-7
4298.98805 1382.69 251.837289968 B9038-gb5-R-7
4298.99517 893.011 284.119905125 B9039-gb5-R-7
4299.00354 998.584 284.135737152 B9040-gb5-R-7
4299.01324 725.808 236.721362385 B9041-gb5-R-7
4299.02037 903.746 343.535839496 B9042-gb5-R-7
4299.02752 771.409 288.286175925 B9043-gb5-R-7
4299.03464 1010.9 318.89538297 B9044-gb5-R-7
4299.04179 471.425 370.750075408 B9045-gb5-R-7
4299.04892 529.579 398.292229564 B9046-gb5-R-7
4299.05605 983.243 573.66326332 B9047-gb5-R-7
4299.06318 420.441 432.51998818 B9048-gb5-R-7
4299.0703 697.096 319.815009048 B9049-gb5-R-7
4299.07742 469.937 302.58993213 B9050-gb5-R-7
4299.08455 771.071 363.491531308 B9051-gb5-R-7
4299.09168 735.666 364.122677997 B9052-gb5-R-7
4299.09881 829.247 337.589287332 B9053-gb5-R-7
4299.10592 281.627 376.767972 B9054-gb5-R-7
4299.11305 894.876 450.0515668 B9055-gb5-R-7
4299.12018 778.843 307.424544525 B9056-gb5-R-7
4299.12731 820.848 378.89145804 B9057-gb5-R-7
4299.13443 734.803 346.677616365 B9058-gb5-R-7
4299.14156 422.339 392.343937076 B9059-gb5-R-7
4299.14869 780.772 446.888404872 B9060-gb5-R-7
4299.15582 978.243 262.02548449 B9061-gb5-R-7
4299.16295 637.084 338.8424031 B9062-gb5-R-7
4299.17008 399.043 395.041248956 B9063-gb5-R-7
4299.17721 460.559 333.972690651 B9064-gb5-R-7
4299.18434 564.797 371.78834826 B9065-gb5-R-7
4299.19148 779.634 435.06311449 B9066-gb5-R-7
4299.19862 1005.16 449.18351316 B9067-gb5-R-7
4299.20574 935.668 505.10437936 B9068-gb5-R-7
4299.79897 301.062 450.681777427 B9073-gb5-R-7
4299.8061 502.982 568.040774796 B9074-gb5-R-7
4299.81322 860.463 491.256297649 B9075-gb5-R-7
4299.82035 1020.0 542.954907719 B9076-gb5-R-7
4299.82747 552.931 489.66186271 B9077-gb5-R-7
4299.83502 1241.51 491.967928755 B9078-gb5-R-7
4299.84215 818.675 528.69593744 B9079-gb5-R-7
4299.84929 361.683 488.937077376 B9080-gb5-R-7
4299.85642 589.265 515.974750672 B9081-gb5-R-7
4299.86354 563.798 483.202544808 B9082-gb5-R-7
4299.87067 534.269 462.754979568 B9083-gb5-R-7
4299.8778 235.341 486.400463458 B9084-gb5-R-7
4299.88495 284.362 448.215315712 B9085-gb5-R-7
4299.89205 800.15 512.849171835 B9086-gb5-R-7
4299.89918 733.999 388.715885565 B9087-gb5-R-7
4299.90631 600.496 494.739671575 B9088-gb5-R-7
4299.91343 138.606 337.068959527 B9089-gb5-R-7
4299.92056 531.716 504.32234855 B9090-gb5-R-7
4299.92769 -202.257 406.221364734 B9091-gb5-R-7
4299.93482 654.314 238.93361344 B9092-gb5-R-7
4299.94196 591.138 451.77306605 B9093-gb5-R-7
4299.94908 604.761 272.99322126 B9094-gb5-R-7
4299.96334 745.635 432.973664361 B9096-gb5-R-7
4299.97046 287.45 254.257773016 B9097-gb5-R-7
4299.9776 673.299 313.284345042 B9098-gb5-R-7
4299.986 737.875 266.334430768 B9099-gb5-R-7
4299.99313 745.802 324.38680715 B9100-gb5-R-7
4300.00026 469.481 464.46816815 B9101-gb5-R-7
4300.00739 717.432 356.43586222 B9102-gb5-R-7
4300.01451 807.475 382.54475758 B9103-gb5-R-7
4300.02425 49.4102 341.864322912 B9104-gb5-R-7
4300.03137 678.759 339.164323341 B9105-gb5-R-7
4300.0385 482.264 259.083554211 B9106-gb5-R-7
4300.04563 210.513 406.632427446 B9107-gb5-R-7
4300.05275 857.566 577.1517152 B9108-gb5-R-7
4300.05989 319.022 361.657770638 B9109-gb5-R-7
4300.06701 694.322 489.4309656 B9110-gb5-R-7
4300.07414 711.623 355.90515661 B9111-gb5-R-7
4300.08127 138.143 303.687556382 B9112-gb5-R-7
4300.08841 492.966 349.01721576 B9113-gb5-R-7
4300.09554 686.203 313.774702875 B9114-gb5-R-7
4300.10266 284.432 387.98115906 B9115-gb5-R-7
4300.10979 346.807 395.380934354 B9116-gb5-R-7
4300.11691 406.431 409.054728392 B9117-gb5-R-7
4300.12405 476.845 338.203102888 B9118-gb5-R-7
4300.13117 702.966 315.561552372 B9119-gb5-R-7
4300.1383 886.387 376.98466432 B9120-gb5-R-7
4300.14543 912.074 443.296960962 B9121-gb5-R-7
4300.15255 685.596 453.082537444 B9122-gb5-R-7
4300.15968 690.377 450.617693072 B9123-gb5-R-7
4300.1668 198.258 424.336072482 B9124-gb5-R-7
4300.17394 556.722 417.473684752 B9125-gb5-R-7
4300.18107 663.277 495.315150588 B9126-gb5-R-7
4300.18819 158.013 533.943808312 B9127-gb5-R-7
4300.19532 546.594 494.07701322 B9128-gb5-R-7
4300.20245 802.177 524.677459185 B9129-gb5-R-7
4300.78564 -51.3458 473.024908884 B9132-gb5-R-7
4300.79277 83.0226 599.901838677 B9133-gb5-R-7
4300.79989 784.786 428.63315649 B9134-gb5-R-7
4300.80702 443.477 428.592978528 B9135-gb5-R-7
4300.81415 467.277 424.038246016 B9136-gb5-R-7
4300.82128 691.552 397.208080808 B9137-gb5-R-7
4300.82842 479.978 422.804596095 B9138-gb5-R-7
4300.83555 429.143 422.725154928 B9139-gb5-R-7
4300.84267 191.578 307.92408986 B9140-gb5-R-7
4300.8498 515.799 369.0143148 B9141-gb5-R-7
4300.85692 764.465 356.180364477 B9142-gb5-R-7
4300.86406 589.732 506.35267452 B9143-gb5-R-7
4300.87118 -37.737 385.363549197 B9144-gb5-R-7
4300.87831 518.013 438.97552644 B9145-gb5-R-7
4300.88543 257.82 374.304408128 B9146-gb5-R-7
4300.89256 299.347 385.353316669 B9147-gb5-R-7
4300.89969 699.084 260.614343884 B9148-gb5-R-7
4300.90681 511.942 209.586144615 B9149-gb5-R-7
4300.91393 191.987 291.768172802 B9150-gb5-R-7
4300.92105 -110.373 268.345751505 B9151-gb5-R-7
4300.92817 423.612 392.420797852 B9152-gb5-R-7
4300.9353 936.883 314.371984388 B9153-gb5-R-7
4300.94242 102.863 328.263714387 B9154-gb5-R-7
4300.94956 422.622 305.342881465 B9155-gb5-R-7
4300.95669 37.413 401.611636361 B9156-gb5-R-7
4300.96383 64.2054 315.959072049 B9157-gb5-R-7
4300.97097 432.128 330.669449082 B9158-gb5-R-7
4300.9781 549.794 249.538084016 B9159-gb5-R-7
4300.98524 474.059 322.825089249 B9160-gb5-R-7
4300.99364 153.272 427.37249636 B9161-gb5-R-7
4301.00077 373.339 386.73733815 B9162-gb5-R-7
4301.01047 620.875 323.72379149 B9163-gb5-R-7
4301.01761 574.369 324.14444427 B9164-gb5-R-7
4301.02474 401.027 319.677524998 B9165-gb5-R-7
4301.03186 795.851 285.164089852 B9166-gb5-R-7
4301.03899 625.688 441.712752033 B9167-gb5-R-7
4301.04612 176.037 296.33213673 B9168-gb5-R-7
4301.05325 245.758 554.50500993 B9169-gb5-R-7
4301.06038 323.771 405.024697068 B9170-gb5-R-7
4301.06751 137.879 310.190439736 B9171-gb5-R-7
4301.07464 -44.4814 323.350833106 B9172-gb5-R-7
4301.08177 -61.5619 370.829135472 B9173-gb5-R-7
4301.08891 485.318 382.652232014 B9174-gb5-R-7
4301.09604 676.186 386.581833339 B9175-gb5-R-7
4301.10317 248.224 375.770724129 B9176-gb5-R-7
4301.11031 -48.5607 432.162802125 B9177-gb5-R-7
4301.11744 606.64 370.900139916 B9178-gb5-R-7
4301.12456 464.427 408.865933224 B9179-gb5-R-7
4301.13169 555.879 345.294989116 B9180-gb5-R-7
4301.13883 723.935 375.949124512 B9181-gb5-R-7
4301.14595 180.233 444.160648848 B9182-gb5-R-7
4301.15307 148.931 413.571519123 B9183-gb5-R-7
4301.16021 -203.384 406.38104092 B9184-gb5-R-7
4301.16734 281.107 499.363742345 B9185-gb5-R-7
4301.82666 -400.251 444.77220437 B9188-gb5-R-7
4301.83378 221.029 285.50868297 B9189-gb5-R-7
4301.84091 -1052.94 431.8381728 B9190-gb5-R-7
4301.84804 258.117 405.830698116 B9191-gb5-R-7
4301.85517 472.964 340.544463301 B9192-gb5-R-7
4301.86231 898.225 322.34113524 B9193-gb5-R-7
4301.86944 454.468 268.605847992 B9194-gb5-R-7
4301.87657 416.751 259.50248986 B9195-gb5-R-7
4301.88369 -82.5154 223.36848376 B9196-gb5-R-7
4301.89083 141.519 208.793002464 B9197-gb5-R-7
4301.89796 536.944 267.72308955 B9198-gb5-R-7
4301.90508 168.842 192.348492039 B9199-gb5-R-7
4301.9122 220.033 232.541433382 B9200-gb5-R-7
4301.91934 300.576 243.921236832 B9201-gb5-R-7
4301.92647 -93.8766 267.78349884 B9202-gb5-R-7
4301.9336 341.013 239.90043309 B9203-gb5-R-7
4301.94072 430.514 483.83722253 B9204-gb5-R-7
4301.94784 195.674 389.86017502 B9205-gb5-R-7
4301.95498 55.7844 374.63331546 B9206-gb5-R-7
4301.9621 -120.512 457.97822532 B9207-gb5-R-7
4301.96925 359.128 378.7983724 B9208-gb5-R-7
4301.97764 -21.1698 377.7712671 B9209-gb5-R-7
4301.98477 298.201 328.972113504 B9210-gb5-R-7
4301.9919 436.178 380.526244038 B9211-gb5-R-7
4301.99904 442.794 363.827561988 B9212-gb5-R-7
4302.00616 517.704 386.003679825 B9213-gb5-R-7
4302.01671 512.371 356.57253225 B9214-gb5-R-7
4302.02383 336.241 358.95302981 B9215-gb5-R-7
4302.03097 180.771 349.88092608 B9216-gb5-R-7
4302.0381 385.89 419.483964016 B9217-gb5-R-7
4302.04522 183.761 479.307023104 B9218-gb5-R-7
4302.05235 366.534 458.33869099 B9219-gb5-R-7
4302.06066 312.841 361.834896168 B9220-gb5-R-7
4302.06779 166.492 433.93222898 B9221-gb5-R-7
4302.07492 364.646 426.767864106 B9222-gb5-R-7
4302.08205 202.758 387.26897877 B9223-gb5-R-7
4302.08918 387.202 366.684560563 B9224-gb5-R-7
4302.09631 377.843 415.099179522 B9225-gb5-R-7
4302.10463 42.5902 453.78241488 B9226-gb5-R-7
4302.11175 314.338 432.174055486 B9227-gb5-R-7
4302.11889 10.665 488.585898864 B9228-gb5-R-7
4302.12602 622.336 473.459658 B9229-gb5-R-7
4302.13315 284.248 550.459985736 B9230-gb5-R-7
4302.14028 460.708 559.81820148 B9231-gb5-R-7
4302.14861 551.066 550.637449554 B9232-gb5-R-7
4302.15573 661.602 544.4419799 B9233-gb5-R-7
4303.78484 840.723 589.55245245 B9267-gb5-R-7
4303.79197 232.508 571.24482338 B9268-gb5-R-7
4303.7991 -145.714 569.39958075 B9269-gb5-R-7
4303.80622 616.795 522.037243435 B9270-gb5-R-7
4303.81335 -69.0339 539.343793512 B9271-gb5-R-7
4303.82048 -19.1745 494.86229516 B9272-gb5-R-7
4303.82762 55.5753 461.036788841 B9273-gb5-R-7
4303.83474 151.769 459.07723038 B9274-gb5-R-7
4303.84186 230.6 394.516405868 B9275-gb5-R-7
4303.84726 113.587 457.68649759 B9276-gb5-R-7
4303.85558 273.962 381.690972136 B9277-gb5-R-7
4303.86391 171.929 338.122408166 B9278-gb5-R-7
4303.87222 239.384 352.985370023 B9279-gb5-R-7
4303.88054 303.946 326.394132444 B9280-gb5-R-7
4303.89274 501.604 252.919369729 B9281-gb5-R-7
4303.89988 325.8 298.04765472 B9282-gb5-R-7
4303.90701 314.029 239.873749425 B9283-gb5-R-7
4303.91415 212.253 268.227198462 B9284-gb5-R-7
4303.92128 -107.255 337.384502178 B9285-gb5-R-7
4303.9284 886.621 495.097364013 B9286-gb5-R-7
4303.93553 -121.591 501.395037548 B9287-gb5-R-7
4303.94265 -31.0114 537.187265518 B9288-gb5-R-7
4303.94979 -58.394 528.715140194 B9289-gb5-R-7
4303.95691 -485.091 568.7473888 B9290-gb5-R-7
4303.96406 414.455 489.47336178 B9291-gb5-R-7
4303.97244 173.828 446.887234805 B9292-gb5-R-7
4303.97957 -1263.8 489.06616135 B9293-gb5-R-7
4303.98669 428.086 459.723394611 B9294-gb5-R-7
4303.99382 354.883 412.233851425 B9295-gb5-R-7
4304.00094 -304.258 492.741770767 B9296-gb5-R-7
4304.01065 195.027 473.221035432 B9297-gb5-R-7
4304.01778 208.969 499.691055398 B9298-gb5-R-7
4305.09886 -592.483 528.49431694 B9324-gb5-R-7
4305.12739 -419.585 582.046106647 B9328-gb5-R-7
4305.14879 531.697 546.81402626 B9331-gb5-R-7
4305.15593 -724.698 575.771254308 B9332-gb5-R-7
4313.79202 -325.962 453.6487725 B9412-gb5-R-7
4313.79915 150.463 402.189367818 B9413-gb5-R-7
4313.80628 101.817 439.202023224 B9414-gb5-R-7
4313.81341 592.846 419.15328126 B9415-gb5-R-7
4313.82054 524.616 423.4195831 B9416-gb5-R-7
4313.82767 -66.8651 381.204580575 B9417-gb5-R-7
4313.83479 -77.5953 380.531796844 B9418-gb5-R-7
4313.84192 -75.6986 470.130300243 B9419-gb5-R-7
4313.84905 -236.559 424.772598432 B9420-gb5-R-7
4313.85617 486.229 313.8401879 B9421-gb5-R-7
4313.86329 370.606 354.583329009 B9422-gb5-R-7
4313.87042 5.2082 343.673005728 B9423-gb5-R-7
4313.87754 33.05 454.35230325 B9424-gb5-R-7
4313.88467 305.17 468.83529084 B9425-gb5-R-7
4313.89179 372.118 461.28710404 B9426-gb5-R-7
4313.89892 -111.108 469.81350604 B9427-gb5-R-7
4313.90604 273.286 542.38162068 B9428-gb5-R-7
4313.91318 -639.168 544.226156536 B9429-gb5-R-7
4313.92031 532.843 583.20819918 B9430-gb5-R-7
4313.92744 177.457 442.24118732 B9431-gb5-R-7
4313.93459 297.245 562.42588164 B9432-gb5-R-7
4313.94172 163.642 509.22267352 B9433-gb5-R-7
4313.94885 476.868 559.71382736 B9434-gb5-R-7
4313.96436 65.7245 514.28475306 B9436-gb5-R-7
4313.97148 -59.8956 492.66507624 B9437-gb5-R-7
4313.98119 261.066 474.2993844 B9438-gb5-R-7
4313.98832 424.134 425.47447242 B9439-gb5-R-7
4313.99545 616.882 474.695717556 B9440-gb5-R-7
4314.00257 33.7776 364.00976986 B9441-gb5-R-7
4314.0097 -79.8276 480.737116203 B9442-gb5-R-7
4314.01683 195.566 533.89857035 B9443-gb5-R-7
4314.02396 116.658 512.00516775 B9444-gb5-R-7
4314.03109 420.545 580.44297064 B9445-gb5-R-7
4314.03822 303.96 501.8057205 B9446-gb5-R-7
4314.04535 378.844 525.878424 B9447-gb5-R-7
4314.05248 620.919 468.51008134 B9448-gb5-R-7
4314.05961 -1.997 409.71620466 B9449-gb5-R-7
4314.06675 -89.515 347.008103736 B9450-gb5-R-7
4314.07387 -128.585 338.090969088 B9451-gb5-R-7
4314.08101 224.64 335.044674816 B9452-gb5-R-7
4314.08814 371.66 347.42586258 B9453-gb5-R-7
4314.09527 13.8199 291.786548147 B9454-gb5-R-7
4314.1024 93.082 447.513066275 B9455-gb5-R-7
4314.10953 -127.051 421.033979868 B9456-gb5-R-7
4314.11666 143.633 425.42702064 B9457-gb5-R-7
4314.12378 261.527 354.777441166 B9458-gb5-R-7
4314.13091 32.2977 422.78650134 B9459-gb5-R-7
4314.13805 321.459 441.520905452 B9460-gb5-R-7
4314.14518 400.805 482.101834816 B9461-gb5-R-7
4314.15231 53.028 582.229624593 B9462-gb5-R-7
4314.15944 -210.114 559.829200192 B9463-gb5-R-7
4315.78352 240.035 516.872671523 B9479-gb5-R-7
4315.79064 198.004 451.34910912 B9480-gb5-R-7
4315.79776 368.129 536.297279 B9481-gb5-R-7
4315.80489 158.804 495.17486221 B9482-gb5-R-7
4315.81203 144.565 447.49408692 B9483-gb5-R-7
4315.82629 172.838 477.2306872 B9485-gb5-R-7
4315.83342 -208.377 478.27625756 B9486-gb5-R-7
4315.84054 367.436 379.10709375 B9487-gb5-R-7
4315.84767 -29.6486 330.98502375 B9488-gb5-R-7
4315.8548 104.198 338.614555788 B9489-gb5-R-7
4315.86193 -117.682 305.47006035 B9490-gb5-R-7
4315.86905 23.1371 343.318049569 B9491-gb5-R-7
4315.87618 490.303 270.655459525 B9492-gb5-R-7
4315.8833 -239.46 429.13748312 B9493-gb5-R-7
4315.89043 -23.8279 314.108658532 B9494-gb5-R-7
4315.89755 481.621 216.29348491 B9495-gb5-R-7
4315.9118 200.937 286.278229803 B9497-gb5-R-7
4315.91892 102.778 320.925330557 B9498-gb5-R-7
4315.92604 217.457 332.855096353 B9499-gb5-R-7
4315.93317 75.3238 343.492370466 B9500-gb5-R-7
4315.9403 95.3631 355.242914026 B9501-gb5-R-7
4315.94743 -203.378 378.82260336 B9502-gb5-R-7
4315.95583 -208.946 394.369868384 B9503-gb5-R-7
4315.96296 -152.025 295.4508648 B9504-gb5-R-7
4315.97267 -192.203 297.549012098 B9505-gb5-R-7
4315.9798 -112.404 299.917745815 B9506-gb5-R-7
4315.98692 -100.128 337.523769148 B9507-gb5-R-7
4315.99405 -480.499 281.420029935 B9508-gb5-R-7
4316.00118 915.913 463.50533508 B9509-gb5-R-7
4316.00831 -243.165 343.0996695 B9510-gb5-R-7
4316.01543 678.663 522.18755589 B9511-gb5-R-7
4316.02255 1020.16 458.81805888 B9512-gb5-R-7
4316.02968 451.631 418.32863044 B9513-gb5-R-7
4316.0368 -197.224 364.75486476 B9514-gb5-R-7
4316.04393 -628.991 408.8476278 B9515-gb5-R-7
4316.05106 -193.355 382.26332144 B9516-gb5-R-7
4316.05819 579.854 388.58485606 B9517-gb5-R-7
4316.06531 2972.26 471.11565452 B9518-gb5-R-7
4318.78282 900.814 597.409381962 B9521-gb5-R-7
4318.79709 60.7661 587.936560617 B9523-gb5-R-7
4318.8256 933.631 551.5998285 B9527-gb5-R-7
4318.83986 169.868 526.944526464 B9529-gb5-R-7
4318.84699 108.484 477.209304225 B9530-gb5-R-7
4318.85411 697.111 556.036665678 B9531-gb5-R-7
4318.86124 -154.549 533.445972984 B9532-gb5-R-7
4318.86837 313.021 441.39683577 B9533-gb5-R-7
4318.8755 -33.8658 545.53199148 B9534-gb5-R-7
4318.88262 517.794 580.492352378 B9535-gb5-R-7
4318.88975 -161.2 566.769290578 B9536-gb5-R-7
4318.89688 650.68 462.388169242 B9537-gb5-R-7
4318.90401 309.4 459.414692269 B9538-gb5-R-7
4318.91114 215.565 470.57367876 B9539-gb5-R-7
4318.91828 -169.01 316.521349317 B9540-gb5-R-7
4318.9254 351.518 428.1674188 B9541-gb5-R-7
4318.93377 214.259 453.833894 B9542-gb5-R-7
4318.9409 351.694 441.66883425 B9543-gb5-R-7
4318.94803 561.847 503.99802012 B9544-gb5-R-7
4318.95514 361.214 537.06914589 B9545-gb5-R-7
4318.96227 329.439 531.55225416 B9546-gb5-R-7
4318.972 590.23 398.250800289 B9547-gb5-R-7
4318.97913 260.398 451.68197744 B9548-gb5-R-7
4318.98626 -98.1557 377.391703675 B9549-gb5-R-7
4318.99338 -77.5361 452.8524604 B9550-gb5-R-7
4319.00053 -249.307 451.796587977 B9551-gb5-R-7
4319.00767 -85.3379 451.035154878 B9552-gb5-R-7
4319.0148 325.151 489.83593615 B9553-gb5-R-7
4319.02193 -396.146 480.542935875 B9554-gb5-R-7
4319.02906 231.761 389.49343485 B9555-gb5-R-7
4319.0362 100.711 393.980466584 B9556-gb5-R-7
4319.04333 376.567 415.909894363 B9557-gb5-R-7
4319.05046 226.758 480.19103316 B9558-gb5-R-7
4319.05759 406.957 413.83435032 B9559-gb5-R-7
4319.06472 237.295 384.743012396 B9560-gb5-R-7
4319.07185 116.981 477.750473839 B9561-gb5-R-7
4319.07899 16.0122 429.96490155 B9562-gb5-R-7
4319.08612 239.289 377.130107223 B9563-gb5-R-7
4319.09325 1085.11 550.975759439 B9564-gb5-R-7
4319.10036 -183.68 487.79351992 B9565-gb5-R-7
4319.10749 -341.931 513.229942107 B9566-gb5-R-7
4319.11461 316.021 505.640036736 B9567-gb5-R-7
4319.12173 525.877 558.03105117 B9568-gb5-R-7
4319.12886 424.772 477.09482002 B9569-gb5-R-7
4319.95276 119.73 405.33930613 B9571-gb5-R-7
4319.95989 -211.526 254.013620815 B9572-gb5-R-7
4319.96702 483.95 377.432357622 B9573-gb5-R-7
4319.97415 -155.051 310.730288141 B9574-gb5-R-7
4319.98129 -10.795 276.134179464 B9575-gb5-R-7
4319.98842 45.4123 425.839384832 B9576-gb5-R-7
4319.99554 112.155 347.204861592 B9577-gb5-R-7
4320.00267 28.5998 352.84160364 B9578-gb5-R-7
4320.00978 86.5997 494.39253841 B9579-gb5-R-7
4320.01691 612.416 448.28979701 B9580-gb5-R-7
4320.02324 36.6003 495.545583456 B9581-gb5-R-7
4320.03038 202.787 448.466264514 B9582-gb5-R-7
4320.03681 330.819 427.616028048 B9585-gb5-R-7
4320.04513 -449.777 390.471051916 B9586-gb5-R-7
4320.05225 -184.413 490.416317028 B9588-gb5-R-7
4320.06532 -120.49 417.415646694 B9592-gb5-R-7
4320.07008 277.202 492.116541966 B9593-gb5-R-7
4320.07959 80.9774 448.458244704 B9595-gb5-R-7
4320.0879 -302.419 462.38663224 B9597-gb5-R-7
4320.09503 -139.768 456.256951825 B9599-gb5-R-7
4320.10811 -183.459 451.60250427 B9603-gb5-R-7
4320.11285 104.663 451.033463504 B9604-gb5-R-7
4320.12236 343.28 477.413292551 B9606-gb5-R-7
4320.13068 240.973 493.87569414 B9608-gb5-R-7
4320.13781 521.216 517.27342688 B9610-gb5-R-7
4320.15088 -26.5073 598.27798179 B9614-gb5-R-7
4324.86417 256.436 589.827637327 B9653-gb5-R-7
4324.8713 -301.475 599.54408793 B9654-gb5-R-7
4326.08809 -535.008 597.956471318 B9667-gb5-R-7
4326.78493 274.207 591.538508484 B9676-gb5-R-7
4326.79206 505.786 552.780388654 B9677-gb5-R-7
4326.79919 381.329 591.767395076 B9678-gb5-R-7
4326.80752 331.913 463.012339725 B9679-gb5-R-7
4326.81465 339.18 475.516437408 B9680-gb5-R-7
4326.82178 175.238 425.63463639 B9681-gb5-R-7
4326.8289 48.0301 435.521891616 B9682-gb5-R-7
4326.83602 150.758 456.846476177 B9683-gb5-R-7
4326.84434 42.88 458.4657308 B9684-gb5-R-7
4326.85147 39.7435 470.478851416 B9685-gb5-R-7
4326.85861 190.805 550.85245783 B9686-gb5-R-7
4326.86573 126.346 504.789491295 B9687-gb5-R-7
4326.87286 311.956 519.636756051 B9688-gb5-R-7
4326.88118 167.448 551.697623945 B9689-gb5-R-7
4326.88831 -61.6073 437.991962962 B9690-gb5-R-7
4326.89544 102.831 421.179865836 B9691-gb5-R-7
4326.90257 201.639 468.924881152 B9692-gb5-R-7
4326.9097 185.051 387.710591136 B9693-gb5-R-7
4326.91801 -70.1644 516.66301544 B9694-gb5-R-7
4326.92642 191.16 585.617658318 B9695-gb5-R-7
4326.93355 -325.033 414.337933296 B9696-gb5-R-7
4326.94327 208.023 434.59033072 B9697-gb5-R-7
4326.95041 -67.2429 423.138556104 B9698-gb5-R-7
4326.95875 241.163 385.763381685 B9699-gb5-R-7
4326.96588 226.126 395.269958719 B9700-gb5-R-7
4326.9757 -319.69 353.58901754 B9701-gb5-R-7
4326.98311 37.7588 378.81785448 B9702-gb5-R-7
4326.99052 -119.094 556.9907798 B9703-gb5-R-7
4326.99917 51.9081 396.18632196 B9704-gb5-R-7
4327.00658 125.258 411.598758766 B9705-gb5-R-7
4327.014 72.9041 496.197170246 B9706-gb5-R-7
4327.02141 102.365 387.41085055 B9707-gb5-R-7
4327.02883 109.167 475.997422439 B9708-gb5-R-7
4327.03747 329.023 505.348172925 B9709-gb5-R-7
4327.04487 240.058 425.43412074 B9710-gb5-R-7
4327.05228 93.1881 501.738182652 B9711-gb5-R-7
4327.05969 107.448 514.97011452 B9712-gb5-R-7
4327.0671 241.986 463.6742631 B9713-gb5-R-7
4327.07575 156.928 495.402808588 B9714-gb5-R-7
4327.08316 -963.971 556.803354852 B9715-gb5-R-7
4327.09056 267.347 528.8322287 B9716-gb5-R-7
4327.09797 323.627 542.004810438 B9717-gb5-R-7
4327.10538 763.315 591.827819673 B9718-gb5-R-7
4327.80246 70.0057 573.1405949 B9727-gb5-R-7
4327.8111 77.8726 511.232683017 B9728-gb5-R-7
4327.8185 150.825 496.165238278 B9729-gb5-R-7
4327.82682 -520.056 526.285136121 B9730-gb5-R-7
4327.83423 111.18 582.32983 B9731-gb5-R-7
4327.84163 537.635 597.815478106 B9732-gb5-R-7
4327.85028 142.613 581.359766393 B9733-gb5-R-7
4327.85769 107.201 521.897627344 B9734-gb5-R-7
4327.86545 509.561 503.149305561 B9735-gb5-R-7
4327.88026 598.238 579.198696 B9737-gb5-R-7
4327.88767 374.779 565.113915491 B9738-gb5-R-7
4327.89509 269.211 538.490337757 B9739-gb5-R-7
4327.90253 153.752 465.763813104 B9740-gb5-R-7
4327.9112 35.1244 469.535637528 B9741-gb5-R-7
4327.91861 358.906 435.970491476 B9742-gb5-R-7
4327.92602 365.219 359.773065664 B9743-gb5-R-7
4327.93343 -228.561 387.464966668 B9744-gb5-R-7
4327.94084 85.0689 436.315041388 B9745-gb5-R-7
